lemma	freq	distance	eligible	proper	concreteness	out_deg	in_deg
malik	3	NA	1	1		0	0
mall	6	NA	1	0	4.83	0	0
malleus	1	NA	1	0		0	0
malnourish	8	NA	1	0		0	0
malnourishment	2	NA	1	0	3.50	0	0
malnutrition	15	NA	1	0	3.10	0	0
malt	7	3	1	1	4.57	1	0
malta	1	NA	1	0		0	0
malthus	3	NA	1	1		0	0
maltose	4	NA	1	0		1	0
mama	3	0	1	0	4.30	0	0
mammal	116	NA	1	0	4.59	1	6
mammalia	2	NA	1	1		0	0
mammalian	22	NA	1	0	3.27	0	0
mammary	9	NA	1	0	3.63	0	0
mammogram	2	NA	1	0	4.58	0	0
mammography	1	NA	1	0	3.92	0	0
mammoth	11	NA	1	0	4.11	0	0
mamun	6	NA	1	1		0	0
man	180	0	1	0	4.79	0	4
manacle	1	NA	1	0		0	0
manage	86	NA	1	0	2.00	0	0
manageable	7	NA	1	0	2.10	0	0
management	25	NA	1	0	2.72	0	0
manager	78	NA	1	0	4.14	2	1
manal	1	NA	1	0		0	0
manatee	1	NA	1	0	4.66	0	0
manaus	6	NA	1	1		0	0
manby	9	NA	1	1		0	0
manchester	33	1	1	1		1	1
mandate	1	NA	1	0	3.08	0	0
mandela	53	1	1	1		3	0
mandible	5	NA	1	0		0	0
maneuver	2	NA	1	0	3.03	0	0
mangle	1	NA	1	0	3.34	0	0
mangrove	3	NA	1	0		0	0
manhattan	15	NA	1	1		0	0
mania	3	NA	1	0	2.42	0	0
manicure	2	NA	1	0	4.39	0	0
manifest	1	NA	1	0	2.43	0	0
manipulate	18	NA	1	0	2.55	0	0
manipulation	5	NA	1	0	2.25	0	0
manly	1	NA	1	0	2.03	0	0
manmade	6	NA	1	0	3.32	0	0
manner	13	NA	1	0	1.62	0	0
manoeuvre	2	NA	1	0		0	0
mansion	41	NA	1	0	4.89	1	2
mantle	21	3	1	0	4.57	2	0
manual	3	NA	1	0	4.45	0	0
manually	2	NA	1	0	3.19	0	0
manuel	3	NA	1	1		0	0
manufacture	9	NA	1	0	3.07	0	0
manufacturer	18	NA	1	0	3.69	0	1
manufacturing	2	NA	1	0	3.52	0	0
manuscript	19	NA	1	0	4.57	0	1
many	1075	0	0	0	2.37	0	0
manyfold	1	NA	1	0		0	0
map	105	NA	1	0	4.93	3	0
maple	5	NA	1	1	4.46	0	0
mapone	2	NA	1	0		0	0
mapper	3	NA	1	0		0	0
mapping	19	1	1	0		3	0
mara	12	NA	1	1		0	0
maracana	3	NA	1	1		0	0
marbella	3	NA	1	1		0	0
marble	6	NA	1	1	4.85	0	0
marc	1	NA	1	0		0	0
march	31	NA	1	1	4.03	0	0
marchantiophyta	2	NA	1	1		0	0
marches	3	NA	1	0		0	0
marco	8	NA	1	1		0	0
marcus	2	NA	1	1		0	0
margaret	31	NA	1	1		0	0
margarine	1	NA	1	0	4.58	0	0
margate	5	NA	1	1		0	0
margin	7	NA	1	0	3.46	0	0
marginalize	3	NA	1	0	1.85	0	0
marginally	1	NA	1	0	1.93	0	0
margulis	3	NA	1	1		0	0
mari	1	NA	1	0		0	0
maria	36	NA	1	1		0	1
mariana	1	NA	1	0		0	0
marie	1	NA	1	0		0	0
mariella	1	NA	1	0		0	0
marijuana	3	NA	1	0	4.89	0	0
marin	8	0	1	1		0	0
marinakis	3	NA	1	1		0	0
marine	81	NA	1	0	4.25	0	0
marini	2	NA	1	1		0	0
mario	1	NA	1	0		0	0
maritime	6	NA	1	1	2.32	0	0
mark	78	0	1	0	4.21	2	0
marker	17	NA	1	0	4.62	1	0
market	156	NA	1	0	4.70	1	0
marketer	2	NA	1	0	3.46	0	0
marketforce	6	NA	1	1		0	0
marketing	45	NA	1	0	2.33	0	0
marking	3	NA	1	0	3.79	0	0
marks	12	NA	1	0		0	0
marotta	2	NA	1	1		0	0
marottas	1	NA	1	0		0	0
marr	2	NA	1	1		0	0
marriage	9	0	1	0	2.51	0	0
married	16	0	1	0	2.82	0	0
marrow	10	NA	1	0	4.48	0	0
marry	1	0	1	0	3.03	0	0
mars	95	0	1	1	4.48	0	0
marsh	7	NA	1	0	4.85	0	0
marshall	13	NA	1	1		0	0
marston	1	NA	1	0		0	0
marsupial	12	NA	1	0	4.55	1	0
martha	3	NA	1	0		0	0
martin	27	NA	1	1	3.48	0	0
martyn	1	NA	1	0		0	0
marvel	4	NA	1	1	2.12	0	0
marvellous	4	NA	1	0		0	0
mary	11	0	1	1		0	0
maryland	3	NA	1	1		0	0
masculine	3	NA	1	0	2.21	0	0
masen	6	NA	1	1		0	0
mash	1	NA	1	0	3.78	0	1
mask	15	NA	1	0	4.96	0	0
masking	1	NA	1	0		0	0
mason	19	NA	1	1	4.20	1	0
masquerade	1	NA	1	0	3.35	0	0
mass	74	2	1	0	3.44	1	2
massachusetts	9	NA	1	1		0	0
massacre	7	NA	1	0	4.00	0	0
massage	3	NA	1	0	4.18	0	0
masse	1	NA	1	0		0	0
masses	2	NA	1	0	3.14	0	0
massif	3	NA	1	1		0	0
massive	35	NA	1	0	3.21	0	0
massively	2	NA	1	0	1.67	0	0
mast	9	0	1	0	4.92	0	0
master	9	0	1	0	2.63	0	0
masters	2	NA	1	0		0	0
masticate	2	NA	1	0	3.38	0	0
mastication	1	NA	1	0		0	0
mat	18	2	1	0	4.83	3	0
match	113	NA	1	0	4.14	0	0
mate	21	NA	1	0	4.34	0	0
mater	3	NA	1	0		0	1
material	201	NA	1	0	4.26	0	7
materialize	1	NA	1	0	2.46	0	0
maternal	11	NA	1	0	2.42	0	0
maternally	2	NA	1	0	2.62	0	0
mates	5	NA	1	0		0	0
math	2	NA	1	0	3.15	0	0
mathematical	8	NA	1	0	2.90	0	0
mathematician	3	NA	1	0	4.38	0	1
mathematics	3	NA	1	0	2.52	0	0
mathers	5	NA	1	1		0	0
mathew	3	NA	1	1		0	0
mathias	4	NA	1	0		0	0
maths	2	NA	1	0		0	0
mating	21	NA	1	0	3.53	0	0
matinicus	1	NA	1	0		0	0
matrix	21	5	1	0	3.11	2	1
matt	3	NA	1	1		0	0
matteo	2	NA	1	1		0	0
matter	88	0	1	0	3.54	0	2
matthew	5	NA	1	1		0	0
matthias	1	NA	1	0		0	0
mattos	3	NA	1	1		0	0
mattress	6	NA	1	0	5.00	0	0
maturation	11	NA	1	0	2.26	0	0
mature	28	NA	1	0	1.86	0	0
maturity	7	NA	1	0	1.81	0	0
mau	5	NA	1	1		0	0
maud	2	NA	1	0		0	0
maude	3	NA	1	1		0	0
maui	1	NA	1	0		0	0
mauna	7	NA	1	1		0	0
maureen	1	NA	1	0		0	0
maurice	2	NA	1	1		0	0
mauritania	6	NA	1	1		0	0
mauritius	4	NA	1	1		0	0
max	9	0	1	0	2.18	1	0
maximal	5	NA	1	0	2.26	0	0
maximally	2	NA	1	0		0	0
maximise	1	NA	1	0		0	0
maximize	5	NA	1	0	1.79	0	0
maximum	23	NA	1	0	2.54	0	0
may	756	0	0	0	3.00	0	0
maybe	53	0	1	0	1.52	0	0
maycon	3	NA	1	0		0	0
mayer	6	NA	1	1		0	0
mayfair	3	NA	1	1		0	0
mayfly	1	NA	1	0		0	0
maynard	1	NA	1	0		0	0
mayonnaise	3	NA	1	0	4.90	0	0
mayor	51	NA	1	0	4.37	0	1
mazraa	3	NA	1	1		0	0
mazzaggio	2	NA	1	1		0	0
mbps	12	NA	1	0		0	0
mbta	1	NA	1	0		0	0
mcavan	3	NA	1	1		0	0
mccain	3	NA	1	1		0	0
mccartney	3	NA	1	1		0	0
mcclory	2	NA	1	1		0	0
mccombe	2	NA	1	0		0	0
mcconville	2	NA	1	1		0	0
mccormack	6	NA	1	1		0	0
mcdonald	41	NA	1	1		0	0
mcdonalds	20	NA	1	1		0	0
mcdowell	6	NA	1	1		0	0
mckewen	5	NA	1	1		0	0
mckinlay	17	1	1	1		2	0
mclaughlin	9	NA	1	1		0	0
mcnamara	1	NA	1	0		0	0
mcqueen	3	NA	1	1		0	0
mcrib	1	NA	1	0		0	0
mcwrap	3	NA	1	1		0	0
me	3	0	0	0	4.33	0	0
meadow	2	NA	1	0	4.86	0	0
meal	45	NA	1	0	4.62	0	0
mealworm	1	NA	1	0	4.57	0	0
mean	126	0	1	0	2.50	0	0
meaning	96	NA	1	0	1.85	0	0
meaningful	7	NA	1	0	1.62	0	0
means	185	0	1	0	1.93	0	0
meantime	11	NA	1	0	1.87	0	0
meanwhile	21	NA	0	0	1.27	0	0
measles	4	NA	1	0	4.69	0	0
measurable	1	NA	1	0	2.93	0	0
measure	105	NA	1	0	3.59	0	3
measureable	1	NA	1	0		0	0
measurement	13	NA	1	0	3.26	0	0
measuring	10	NA	1	0	3.52	0	0
meat	34	NA	1	0	4.90	2	0
mecca	6	NA	1	1		0	0
mechanical	17	NA	1	0	3.17	0	0
mechanics	10	NA	1	0	3.59	0	0
mechanism	109	NA	1	0	3.67	0	7
mechanistic	1	NA	1	0		0	0
mechanization	1	NA	1	0	2.92	0	0
medal	8	NA	1	0	4.89	0	0
mediate	18	NA	1	0	2.54	0	0
mediator	2	NA	1	0	3.26	0	0
medical	82	NA	1	0	3.07	0	1
medicate	1	NA	1	0	3.04	0	0
medication	22	NA	1	0	4.53	0	0
medicinal	18	NA	1	0	2.10	0	0
medicine	76	NA	1	0	4.79	0	0
medieval	4	NA	1	0	2.46	0	0
medina	1	NA	1	0		0	0
meditate	5	NA	1	0	3.25	0	0
meditation	2	NA	1	0	2.85	2	0
meditative	2	NA	1	0	1.75	0	0
mediterranean	9	NA	1	1	3.20	0	0
medium	179	0	1	0	3.00	1	0
medulla	13	NA	1	0	3.38	1	0
medusa	10	1	1	0	3.89	2	0
medusoid	3	NA	1	0		0	0
medvedev	5	NA	1	1		0	0
meet	144	0	1	0	3.00	0	0
meeting	64	0	1	0	3.31	1	0
mefloquine	1	NA	1	0		0	0
mega	6	NA	1	0	2.07	0	0
megabyte	1	NA	1	0	3.07	0	0
megafauna	1	NA	1	0		0	0
megasporangium	2	NA	1	0		0	0
megaspore	8	NA	1	0		0	0
megasporocyte	3	NA	1	0		1	0
megyn	2	NA	1	1		0	0
mehmet	3	NA	1	1		0	0
meikle	1	NA	1	0		0	0
meiosis	116	1	1	0		3	2
meiotic	10	NA	1	0		0	0
meknes	2	NA	1	1		0	0
mel	3	NA	1	0		0	0
melancholically	1	NA	1	0		0	0
melancholy	3	NA	1	0	2.00	0	0
melanogaster	3	NA	1	0		0	0
melbourne	8	NA	1	1		0	0
melis	3	NA	1	1		0	0
mellitus	4	NA	1	0		0	0
mello	3	NA	1	1		0	0
mellon	3	NA	1	1		0	0
melodramatic	2	NA	1	0	2.08	0	0
melon	1	NA	1	0	4.78	0	0
melt	18	NA	1	0	3.96	1	0
meltdown	1	NA	1	0	3.17	0	0
melting	18	NA	1	0	3.83	0	0
meltwater	2	NA	1	0		0	0
melvin	1	NA	1	0		0	0
member	178	NA	1	0	3.07	1	5
membership	3	NA	1	0	3.04	0	0
membrane	328	0	1	0	3.97	2	2
membranous	7	NA	1	0	3.29	0	0
memoir	3	NA	1	0	3.76	0	0
memorable	3	NA	1	0	1.79	0	0
memorial	5	NA	1	1	3.68	0	0
memorize	3	NA	1	0	3.30	0	0
memory	116	NA	1	0	2.38	0	2
memphis	7	NA	1	1		0	0
men	110	0	1	0	4.75	0	0
menace	4	NA	1	1	2.30	0	1
mend	11	NA	1	1	3.50	1	0
mendel	78	NA	1	1		0	0
mendel's	1	NA	1	0		0	0
mendelian	8	NA	1	1		0	0
mendelism	1	NA	1	0		0	0
mendelweb	1	NA	1	0		0	0
mendess	1	NA	1	0		0	0
menial	2	NA	1	0	1.81	0	0
meninges	6	NA	1	0		0	0
meningitis	6	NA	1	0	4.11	0	0
meninx	1	NA	1	0		0	0
menopausal	1	NA	1	0	2.43	0	0
menopause	1	1	1	0	3.19	2	0
menstrual	19	NA	1	0	3.27	0	0
menstruation	1	NA	1	0	4.00	0	0
mental	44	0	1	0	2.04	0	0
mentally	7	NA	1	0	1.93	0	0
menthol	7	NA	1	0	3.85	0	0
mentholated	2	NA	1	0		0	0
mention	37	NA	1	0	2.69	0	0
mentor	5	NA	1	0	3.70	0	0
menu	52	0	1	0	4.67	0	0
mep	6	NA	1	1		0	1
meps	19	NA	1	1		0	0
mercantile	1	NA	1	0	2.93	0	0
mercedes	12	NA	1	1		0	0
mercer	12	0	1	1		0	0
merchandise	5	NA	1	0	4.52	0	0
merchandising	3	NA	1	0		0	0
mercurial	1	NA	1	0		0	0
mercury	18	NA	1	0	4.52	1	0
mercy	1	NA	1	0	1.57	0	0
mere	1	NA	1	0	1.43	0	0
merely	1	NA	1	0	1.42	0	0
merge	3	NA	1	0	3.24	0	0
merger	2	NA	1	0	2.34	0	0
meristem	8	1	1	0		2	0
meristematic	1	NA	1	0		0	0
merit	5	NA	1	0	1.66	0	0
meritocratic	4	NA	1	0		0	0
merkel	3	NA	1	1		0	0
mermaid	1	NA	1	0	4.50	0	0
merrick	1	NA	1	0		0	0
merritt	2	NA	1	1		0	0
merritts	1	NA	1	0		0	0
merry	1	NA	1	0	2.41	0	0
mersch	1	NA	1	0		0	0
merseyside	2	NA	1	1		0	0
mesenteric	1	NA	1	0		0	0
mesh	1	NA	1	0	4.41	0	0
mesoderm	13	NA	1	0		0	0
mesodermal	3	NA	1	0		0	0
mesoglea	4	6	1	0		1	0
mesohippus	1	NA	1	0		0	0
mesohyl	5	NA	1	0		2	0
mesolithic	10	NA	1	1		0	0
mesophyll	4	2	1	0		1	0
mesozoic	6	NA	1	1		0	0
mess	6	0	1	0	3.90	0	1
message	105	0	1	0	3.97	1	1
messaging	12	NA	1	0	3.41	0	0
messenger	10	NA	1	0	3.89	0	1
messi	6	NA	1	1		0	0
messy	2	NA	1	0	3.59	0	0
metabolic	40	NA	1	0	2.44	0	0
metabolically	1	NA	1	0		0	0
metabolism	37	NA	1	0	2.27	0	0
metabolite	6	NA	1	0	2.52	0	0
metabolize	6	NA	1	0	2.24	0	0
metadata	40	0	1	0		0	0
metagenome	1	NA	1	0		0	0
metagenomics	6	1	1	0		1	0
metal	38	NA	1	0	4.87	0	1
metallic	6	NA	1	0	4.03	0	0
metallica	3	NA	1	1		0	0
metalloid	3	NA	1	0	3.17	0	0
metamerism	4	1	1	0		1	0
metamorphic	4	NA	1	0	2.62	0	0
metamorphosis	9	NA	1	0	3.11	0	0
metanephridia	1	NA	1	0		0	0
metaphase	34	2	1	0		1	0
metaphorical	2	NA	1	0	1.74	0	0
meteorite	33	NA	1	0	4.60	1	0
meteorologist	2	NA	1	0	4.56	0	0
meter	14	NA	1	0	4.70	0	0
meth	3	NA	1	0	4.63	0	0
methane	22	NA	1	0	4.32	0	0
methanogen	1	NA	1	0		0	0
methicillin	8	NA	1	0		0	0
methionine	3	NA	1	0		0	0
method	170	NA	1	0	2.41	1	8
methodical	1	NA	1	0	1.93	0	0
methodist	1	NA	1	0		0	0
methodology	4	NA	1	0	1.76	0	0
methotrexate	2	NA	1	0		0	1
meticulous	1	NA	1	0	1.90	0	0
metre	87	NA	1	0		0	0
metric	3	NA	1	1	3.14	0	0
metrics	3	NA	1	1	2.81	0	0
metropolis	1	NA	1	0	3.89	0	0
metropolitan	1	NA	1	0	2.89	0	0
meulensteen	3	NA	1	1		0	0
mexican	25	NA	1	1		0	0
mexico	27	NA	1	1		0	0
meyer	1	NA	1	0		0	0
mezze	2	NA	1	1		0	0
mgm	2	NA	1	1		0	0
mhc	18	0	1	1		0	0
mhcii	1	NA	1	0		0	0
mhlanga	1	NA	1	0		0	0
mhng	1	NA	1	0		0	0
miami	15	NA	1	1		0	0
michael	21	0	1	1		0	0
michaux	1	NA	1	0		0	0
michel	6	NA	1	1		0	0
michelin	3	NA	1	0		0	0
michelle	8	NA	1	1		0	0
michigan	6	NA	1	1		0	0
michy	8	NA	1	1		0	0
mick	3	NA	1	1		0	0
micra	1	NA	1	0		0	0
micro	4	0	1	0	2.08	0	0
microbe	7	NA	1	0	4.19	0	0
microbial	32	NA	1	0	3.26	0	0
microbially	1	NA	1	0		0	0
microbiologist	3	NA	1	0	4.28	0	0
microbiology	4	1	1	0	2.93	1	0
microbiome	4	NA	1	0		0	0
microevolution	2	1	1	0	2.31	1	0
microfilaments	7	NA	1	0		1	0
microfossil	1	NA	1	0	4.33	0	0
microgram	1	NA	1	0	3.25	0	0
micrograph	16	NA	1	0		0	0
micrographia	1	NA	1	0		1	0
micrographs	3	NA	1	0		1	0
micrography	1	NA	1	0		0	0
microliter	1	NA	1	0		0	0
micrometer	4	NA	1	0	4.26	0	0
micrometres	4	NA	1	0		0	0
microorganism	37	NA	1	0	3.70	1	0
microphone	3	NA	1	0	4.88	0	0
microphylls	1	NA	1	0		1	0
microscope	50	NA	1	0	5.00	1	1
microscopic	15	NA	1	0	3.46	0	0
microscopically	1	NA	1	0	2.50	0	0
microscopy	13	NA	1	0	2.27	0	0
microsecond	1	NA	1	0	2.90	0	0
microsoft	13	NA	1	1		0	0
microsporangium	2	NA	1	0		0	0
microspore	9	NA	1	0	3.30	0	0
microsporocyte	1	NA	1	0		0	0
microsporocytes	2	NA	1	0		0	0
microtubule	30	NA	1	0	3.85	1	0
microturbine	1	NA	1	0		0	0
microvilli	5	NA	1	0		1	0
microvillus	1	NA	1	0		0	0
mid	22	NA	0	0	2.69	0	0
middle	108	0	1	0	3.69	0	0
middleman	3	NA	1	0	2.79	0	0
middlesbrough	2	NA	1	1		0	0
middling	2	NA	1	0		0	0
middup	2	NA	1	0		0	0
midfielder	3	NA	1	0	4.08	0	0
midland	3	NA	1	1	3.36	0	0
midlife	23	NA	1	0	3.07	0	0
midnight	18	NA	1	0	3.14	0	0
midpoint	1	NA	1	0	3.00	0	0
midst	4	NA	1	0	2.33	0	0
midtown	3	NA	1	0	3.46	0	0
midway	3	NA	1	0	3.20	0	1
miesen	8	0	1	1		0	0
migendo	3	NA	1	1		0	0
might	264	0	0	0	2.32	0	0
mighty	4	NA	1	0	2.61	0	0
mignone	1	NA	1	0		0	0
migrant	9	NA	1	0	4.03	0	0
migrate	21	NA	1	0	3.15	0	0
migration	17	NA	1	0	3.55	1	0
migratory	5	NA	1	0	2.73	0	0
miguel	6	NA	1	1		0	0
mike	23	0	1	1	4.65	0	0
mikhail	11	NA	1	1		0	0
milan	3	NA	1	1		0	0
mild	20	0	1	0	2.48	0	0
mildew	5	NA	1	0	4.57	0	0
mildly	3	NA	1	0	2.04	0	0
mile	123	0	1	0	3.63	0	0
mileage	4	NA	1	0	3.47	0	0
milesi	3	NA	1	1		0	0
milestone	4	NA	1	0	3.22	0	0
miletus	1	NA	1	0		0	0
miliband	8	NA	1	1		1	0
militant	7	NA	1	0	2.62	0	0
military	26	0	1	0	4.00	0	0
militiaman	1	NA	1	0	3.56	0	0
milk	45	NA	1	0	4.92	0	1
milkweed	1	NA	1	0	4.62	0	0
mill	1	NA	1	0	4.72	0	0
millennial	10	NA	1	0	1.96	0	0
millennium	10	NA	1	0	2.63	0	0
miller	6	1	1	1	3.88	1	0
millersville	1	NA	1	0		0	0
millie	3	NA	1	1		0	0
milligram	1	NA	1	0	3.61	0	0
milliliter	2	NA	1	0	3.96	0	0
millimeter	2	NA	1	0	4.38	0	0
millimetre	3	NA	1	0		0	0
million	409	0	0	0	2.90	0	0
millionaire	15	NA	1	0	3.60	0	0
millionth	1	NA	1	0	2.70	0	0
millipede	4	NA	1	0	4.77	0	0
millivolt	1	NA	1	0		0	0
milo	3	NA	1	1		0	0
mime	4	NA	1	0	4.50	0	0
mimic	7	NA	1	0	3.22	0	0
mimicry	11	1	1	0	3.00	3	0
mimosa	1	NA	1	0	4.62	0	0
minaret	1	NA	1	0		0	0
mind	72	0	1	0	2.50	0	0
mindfully	2	NA	1	0	1.69	0	0
mindfulness	6	NA	1	1	2.21	0	0
mindless	2	NA	1	0	1.63	0	0
mindset	4	NA	1	0	1.55	0	0
mine	51	0	0	0	3.56	0	0
minefield	1	NA	1	0	4.43	0	0
miner	4	NA	1	1	4.30	0	0
mineral	57	4	1	0	4.41	1	1
mineralised	1	NA	1	0		0	0
mineralocorticoid	3	NA	1	0		0	0
mineralogy	1	NA	1	0	2.59	0	0
mingle	1	NA	1	0	3.17	0	0
mingora	3	NA	1	1		1	0
minh	6	NA	1	1		0	0
mini	1	NA	1	0	2.89	0	0
miniature	1	NA	1	0	3.46	0	0
minimal	5	NA	1	0	2.00	0	0
minimalist	1	NA	1	0	2.55	0	0
minimally	1	NA	1	0	2.09	0	0
minimize	13	NA	1	0	2.37	0	0
minimum	30	NA	1	0	2.25	0	2
mining	31	1	0	0	4.03	1	0
minister	118	0	1	0	4.22	1	4
ministry	31	NA	1	1	3.21	0	0
minivan	3	NA	1	0	4.92	0	0
minnesota	1	NA	1	0		0	0
minnow	2	NA	1	0	4.84	0	1
minor	18	NA	1	0	2.61	0	0
minora	4	NA	1	0		1	0
minority	11	NA	1	0	2.65	0	0
minus	4	NA	0	0	2.37	0	0
minute	44	0	1	0	3.04	0	0
minutes	121	0	1	0		0	0
mirabilis	1	3	1	0		1	0
mirage	6	NA	1	1	3.32	0	0
mire	1	NA	1	0		0	0
mirror	94	NA	1	0	4.97	0	0
mirsky	1	NA	1	0		0	0
misbehaviour	5	NA	1	0		0	0
mischaracterization	1	NA	1	0	1.72	0	0
miscible	1	NA	1	0		0	0
misconception	7	NA	1	0	1.93	0	0
misdemeanour	2	NA	1	0		0	0
misdiagnoses	1	NA	1	0		0	0
misdiagnosis	1	NA	1	0	2.26	0	0
misdirect	1	NA	1	0	2.29	0	0
misener	2	NA	1	1		0	0
miserable	3	NA	1	0	1.97	0	0
misery	2	NA	1	0	2.04	0	0
misinformation	1	NA	1	0	2.23	0	0
misinterpret	2	NA	1	0	2.03	0	0
mislabelled	1	NA	1	0		0	0
mislead	2	NA	1	0	2.41	0	0
mismanagement	2	NA	1	0	1.84	0	0
mismatch	7	NA	1	0	3.00	0	0
misname	1	NA	1	0		0	0
misperceptions	3	NA	1	0		0	0
misplace	2	NA	1	0	2.52	0	0
miss	44	0	1	0	2.54	0	0
mission	98	NA	1	0	2.90	0	1
mississippi	9	NA	1	1		0	0
missouri	2	NA	1	1		0	0
misspoke	1	NA	1	0		0	0
mistake	51	0	1	0	1.97	1	1
mistakenly	6	NA	1	0	1.93	0	0
mistreat	6	NA	1	0	2.47	0	0
mistreatment	1	NA	1	0	2.29	0	0
mistrust	2	NA	1	0	2.04	0	0
misunderstand	10	NA	1	0	1.85	0	0
misunderstanding	6	NA	1	0	1.97	0	0
misuse	2	NA	1	0	2.07	0	0
mit	9	NA	1	1		0	0
mitchell	25	NA	1	1		3	0
mitigate	2	NA	1	0	2.16	0	0
mitochondrial	20	0	1	0	3.70	0	0
mitochondrion	51	NA	1	0		0	0
mitoses	1	NA	1	0		0	0
mitosis	68	3	1	0	3.39	2	1
mitotic	43	NA	1	0		0	0
mitotically	1	NA	1	0		0	0
mitt	3	NA	1	1	4.76	0	0
mittal	3	NA	1	1		1	0
mix	92	NA	1	0	3.82	0	3
mixing	6	NA	1	0		0	0
mixture	24	NA	1	0	3.79	0	7
mnd	8	NA	1	1		0	0
mobile	64	NA	1	0	2.93	0	0
mobility	10	NA	1	0	2.20	0	0
mobilize	4	NA	1	0	2.62	0	0
mobylette	3	NA	1	1		0	0
mock	4	NA	1	0	2.43	0	0
mockingbird	1	NA	1	0	4.75	0	0
modal	2	NA	1	0		0	0
mode	16	NA	1	0	2.46	0	0
model	120	NA	1	0	4.53	1	1
modeling	1	NA	1	0	3.48	0	0
moderate	16	NA	1	0	1.97	0	0
moderately	2	NA	1	0	2.00	0	0
moderation	4	NA	1	0	1.90	0	0
moderator	2	NA	1	0	4.12	0	0
modern	121	NA	1	0	2.31	0	0
moderna	1	NA	1	0		0	0
modernize	2	NA	1	0	2.46	0	0
modest	4	NA	1	0	2.21	0	0
modi	19	NA	1	1		2	0
modification	24	NA	1	0	2.79	1	0
modify	73	NA	1	0	2.55	0	0
modulate	2	NA	1	0	2.52	0	0
modulation	1	NA	1	0	2.64	0	0
modulators	1	NA	1	0		0	0
module	7	4	1	0	3.93	1	0
mogul	1	NA	1	0	4.04	0	1
mohammed	4	NA	1	1		0	0
mohandas	1	NA	1	0		0	0
mohave	1	NA	1	0		0	0
moira	3	NA	1	1		0	0
moist	16	NA	1	0	4.00	0	0
moisten	2	NA	1	0	3.48	0	0
moisture	8	NA	1	0	4.07	0	0
molar	3	NA	1	0	4.83	0	0
mold	16	NA	1	0	4.85	1	0
molecular	77	NA	1	0	3.09	0	0
molecule	498	3	1	0	3.27	3	19
mollify	1	NA	1	0		0	0
mollusc	1	NA	1	0		0	0
mollusca	6	NA	1	1		2	1
mollusk	32	1	1	0	4.67	1	0
molt	3	NA	1	0		0	0
molting	1	NA	1	0		0	0
moment	93	0	1	0	1.61	0	2
momentary	1	NA	1	0	1.93	0	0
momentous	2	NA	1	0	1.70	0	0
momentum	7	NA	1	0	2.50	0	0
monarch	3	NA	1	0	4.14	0	0
monarchy	2	NA	1	0	2.55	0	0
monastery	2	NA	1	0	4.75	0	0
monbiot	5	NA	1	1		0	0
mondadori	8	1	1	1		1	0
monday	12	NA	1	1	2.25	0	0
monetarist	1	NA	1	0		0	0
monetary	6	NA	1	1	2.96	0	0
monetize	1	NA	1	0	2.44	0	0
money	315	0	1	0	4.54	0	0
moneyed	1	NA	1	0		0	0
mongolia	4	NA	1	1		1	0
monilophytes	2	NA	1	0		0	0
monitor	37	NA	1	0	3.65	0	0
monitoring	12	NA	1	0		0	0
monk	2	NA	1	0	4.35	0	0
monkees	3	NA	1	1		0	0
monkey	11	NA	1	0	4.90	0	0
mono	2	NA	1	0	2.04	0	0
monocot	18	5	1	0		1	1
monocyte	5	2	1	0		1	0
monoecious	7	NA	1	0		0	0
monogenea	2	NA	1	1		0	0
monogeneans	3	NA	1	0		0	0
monohybrid	8	NA	1	0		2	0
monolayers	1	NA	1	0		0	0
monolithic	1	NA	1	0	2.65	0	0
monomer	21	4	1	0		1	2
monophosphate	1	NA	1	0		0	0
monophyletic	8	NA	1	0		0	0
monophyly	1	NA	1	0		0	0
monoplacophora	2	NA	1	1		0	0
monoplacophorans	1	NA	1	0		0	1
monopolize	2	NA	1	0	2.20	0	0
monopoly	1	NA	1	0	2.69	0	0
monosaccharide	18	NA	1	0		1	1
monosomic	1	NA	1	0		0	0
monosomy	3	NA	1	0		1	0
monosulcate	2	NA	1	1		0	0
monosyllabic	1	NA	1	0	3.32	0	0
monotonous	2	NA	1	0	1.55	0	0
monotreme	13	NA	1	0		1	1
monounsaturated	1	NA	1	0		0	0
monoxide	5	NA	1	0	2.90	0	0
monrovia	3	NA	1	1		0	0
mons	4	NA	1	1		0	0
monsignor	3	NA	1	1	3.42	0	0
monsoon	9	NA	1	0	4.48	0	0
monster	8	NA	1	0	3.72	0	0
monstrous	3	NA	1	0	2.48	0	0
mont	3	NA	1	1		0	0
montana	1	NA	1	0		0	0
montebourg	6	NA	1	1		0	0
monterey	1	NA	1	1		0	0
month	294	0	1	0	4.20	0	0
monthly	14	NA	1	0	3.57	0	0
monticello	1	NA	1	0		0	0
monument	8	NA	1	0	4.58	0	1
monumental	1	NA	1	0	2.28	0	0
mooc	13	NA	1	1		0	0
moocs	60	1	1	1		1	0
mood	17	NA	1	0	1.75	0	0
moon	46	1	1	0	4.90	4	0
moonlight	3	NA	1	1	4.43	0	0
moore	15	NA	1	1		0	0
moorish	2	NA	1	1		0	0
moot	1	NA	1	0	1.71	0	0
mop	1	NA	1	0	4.97	0	0
moped	8	NA	1	0	3.26	0	0
mora	1	NA	1	0		0	0
morace	8	1	1	1		2	0
moral	15	NA	1	0	1.69	0	0
morale	2	NA	1	1	1.85	0	0
morality	1	NA	1	0	1.47	0	0
